133093687408,6,2
133642172707,8,2
136741226687,8,2
143312391448,8,2
148999309975,8,2
149000401762,4,2
149022784277,8,2
160876920958,8,2
162558032152,6,2
163298409038,8,2
93749911775,12,2
93884627023,4,2
93891560327,6,2
94527475807,6,2
94932712177,0,2
95020315213,4,2
95029034143,0,2
95059117522,10,2
95156376073,6,2
95277255272,4,2
95304758363,6,2
95549404723,4,2
95730469900,4,2
95804432243,4,2
95849961727,8,2
95975661700,0,2
96073826228,8,2
96338769922,4,2
96368620868,6,2
96381791873,4,2
96651995813,0,2
96739068788,8,2
96784819792,6,2
96806819317,4,2
96860068513,4,2
96872832892,10,2
96980263042,8,2
97039286893,6,2
97270710043,0,2
97275120778,6,2
97388510977,4,2
97669402603,10,2
97677800242,6,2
97730846302,4,2
97775946775,6,2
97946272700,8,2
97968403825,8,2
98013559072,4,2
98083083068,4,2
98339693552,12,2
98389370200,4,2
98649934217,4,2
98904616100,4,2
99045654472,6,2
99931544527,6,2
99940485937,6,2
100131032968,4,2
101052770338,8,2
101775604558,6,2
103113621700,0,2
103416743852,4,2
103689342163,4,2
103988748232,4,2
104157097102,0,2
104754027257,10,2
105108602462,4,2
105109519453,4,2
105164546233,0,2
105467450923,4,2
106069961188,4,2
107156026588,4,2
107301438575,8,2
107462247397,4,2
108932681377,4,2
109531890100,4,2
110797837627,2,2
111170033882,4,2
111600957100,6,2
111736116553,4,2
111963614642,4,2
111994375372,4,2
112311219793,4,2
112361937472,8,2
112790412778,6,2
112977146728,4,2
113332509568,10,2
113334890048,8,2
113591175763,4,2
113896905200,6,2
113924111642,8,2
114239370212,4,2
114255144575,8,2
115040454475,4,2
115110496588,2,2
115147445192,8,2
115260247072,6,2
115391838997,6,2
115800539822,10,2
115835192378,4,2
115917512975,10,2
116182485100,6,2
116228283650,4,2
116252873963,10,2
116354637997,8,2
116363803768,8,2
116382136393,4,2
116663578477,4,2
116989857952,4,2
117305936725,6,2
117370366447,2,2
117458562100,4,2
117823811527,4,2
118088036407,6,2
118145388950,8,2
118336016002,4,2
118383210188,6,2
118673880533,10,2
118721142037,4,2
118784009542,4,2
118817155700,12,2
118838118157,4,2
118966370633,0,2
119071755197,4,2
119313437462,4,2
119412133753,6,2
119604268702,4,2
119733912532,4,2
120037504522,4,2
120454834922,10,2
120508340842,4,2
120519632600,4,2
120927471775,10,2
121541015258,4,2
124414436575,0,2
126216193148,0,2
126785580658,8,2
126897899068,6,2
127473869623,4,2
128319499507,6,2
134735778368,8,2
141175709225,4,2
149000947657,6,2
149265278207,8,2
93777193547,6,2
93934032400,0,2
94124407823,4,2
94373183222,0,2
94395775948,4,2
94402728100,0,2
94610976703,4,2
95070454523,4,2
95136745903,8,2
95314363552,6,2
95318729707,4,2
95330082178,8,2
95766791032,0,2
95853026600,10,2
95867913823,4,2
96180812542,4,2
96541232363,12,2
96674419952,4,2
96763262683,0,2
96770301475,4,2
96943712498,6,2
97112430892,0,2
97203238267,0,2
97329822200,10,2
97521398263,0,2
98402678575,0,2
98581097632,0,2
98769456028,8,2
99647416297,0,2
99748333772,0,2
100137745678,0,2
100543610575,4,2
100590252443,8,2
100630624328,10,2
103102723048,4,2
103173574582,4,2
103520461850,4,2
103769050463,10,2
104137472203,8,2
104219635273,6,2
104321471122,4,2
104476832252,10,2
104504260922,4,2
104580165667,0,2
104595715822,0,2
104605320907,4,2
104687668297,0,2
104915206825,4,2
105004091708,6,2
105281067082,4,2
105729860825,8,2
105839332852,4,2
106314673600,10,2
106380623627,4,2
106473357188,4,2
106590138952,12,2
106662640453,6,2
107693708048,8,2
107935174468,8,2
109461694975,4,2
109531422058,4,2
109547336047,8,2
109726682308,4,2
109772127487,4,2
109818050728,6,2
110476085737,0,2
110632669663,8,2
110802545072,6,2
110859983953,6,2
110898598778,8,2
111160603492,0,2
111353062600,8,2
111634975552,0,2
111655767158,8,2
112595291350,4,2
112771890352,0,2
113119320032,6,2
113629786600,12,2
114124202578,4,2
114143791312,4,2
114398597825,12,2
114404337827,0,2
114534483163,8,2
114791641723,0,2
115166641612,4,2
115742797082,0,2
115856371492,0,2
115878515363,0,2
116014794862,8,2
116441968687,4,2
116522090828,4,2
116885882447,4,2
117850511992,4,2
117948601475,0,2
118017094058,10,2
118074915325,8,2
118202269202,0,2
118566724363,0,2
118843968475,10,2
118945884608,4,2
118977102112,4,2
118977589918,0,2
119014178218,10,2
119243104622,10,2
119671283348,10,2
120293897950,0,2
120707742667,6,2
120727888468,4,2
120813403987,0,2
121784695825,10,2
126863140525,8,2
127004219225,0,2
127004723218,6,2
127146889147,0,2
127234143773,12,2
127707756388,0,2
127895323600,8,2
127914543107,0,2
128367630592,8,2
129019553497,0,2
129062735027,4,2
129107956372,4,2
133637002802,4,2
133779211627,8,2
136948918825,4,2
141084328807,4,2
142371149275,8,2
149084481373,4,2
149132537513,0,2
149189341117,8,2
149243970167,10,2
160587195200,0,2
160720402600,4,2
162072024313,6,2
162120990950,8,2
162122699222,0,2
162696047293,4,2
163017358712,4,2
166897241572,10,2
93861662282,4,2
93928831222,4,2
94040254600,6,2
94424020658,0,2
94903955812,8,2
94962344503,0,2
95077431475,6,2
95555087738,10,2
95664409363,8,2
95691968272,4,2
95934920632,6,2
96069442813,4,2
96125996542,4,2
96253193587,4,2
96265479133,8,2
96477967475,4,2
96622101007,8,2
96653754475,10,2
96693328600,10,2
96701684173,4,2
96739508650,4,2
97097888023,4,2
97197506450,4,2
97294970323,4,2
97360267553,8,2
97377036592,4,2
97495343450,8,2
97504175200,4,2
97526256325,8,2
97581028303,6,2
97607978225,4,2
97612396600,4,2
97709184088,4,2
97763123033,0,2
97821942283,8,2
97860870007,4,2
97867948607,4,2
97913080700,8,2
97983897100,4,2
98527377383,4,2
98563781242,10,2
98971340975,4,2
99124448323,4,2
99194810542,4,2
99272326933,10,2
99275891633,4,2
99285249275,10,2
99668399353,10,2
99779601757,0,2
99987434902,4,2
100496082878,4,2
100725754558,4,2
100902223348,10,2
101049623432,4,2
101389322092,6,2
103061858233,6,2
103352628473,8,2
103441303943,8,2
103519096802,4,2
103938133342,4,2
104080433578,4,2
104306854850,4,2
104418329788,4,2
104860245325,6,2
105292998053,4,2
105635153458,6,2
105719744422,8,2
106085161087,8,2
106248283048,0,2
106514892773,4,2
106888615177,8,2
107314410037,4,2
108374685463,0,2
108425437825,6,2
108607126150,0,2
108775906297,4,2
109020450023,4,2
109086299702,4,2
109174597478,0,2
109295656150,8,2
109803991573,8,2
110527327727,0,2
111067735525,4,2
111070092100,6,2
111324749350,4,2
111420557027,4,2
111423389408,8,2
111427165972,6,2
111432358852,6,2
111509794322,4,2
111756444803,4,2
111792378325,8,2
111813657475,8,2
111860478733,10,2
111894063650,6,2
111897375112,4,2
111912040747,8,2
112633257950,0,2
112779014182,4,2
113028014528,8,2
113145006347,4,2
113260630850,4,2
113433940168,4,2
113571157912,4,2
113581643233,6,2
114105570952,4,2
114179150843,4,2
114594317413,0,2
114599104828,8,2
115220400100,4,2
115339001102,4,2
115976262502,4,2
116021056975,4,2
116063932903,4,2
116130912277,4,2
116254802725,8,2
116522573575,0,2
116571819022,6,2
116937139012,10,2
117166964437,4,2
117293343508,8,2
117633112600,0,2
117742272475,6,2
117882070987,8,2
117922861177,0,2
118137125437,0,2
118161430712,4,2
118482981433,4,2
118583281700,4,2
118993688077,10,2
119063947333,6,2
119125929302,4,2
119189880358,8,2
119204039782,10,2
119646334097,4,2
119840126003,6,2
120032114863,6,2
120071805187,8,2
120164441458,10,2
120486740692,4,2
120624720403,4,2
120725431573,10,2
120819302725,6,2
120853223263,0,2
120896982872,8,2
120913210358,4,2
126856592347,4,2
126997667407,8,2
127623370787,4,2
128439083893,0,2
130298232538,0,2
133998102283,6,2
141314430203,10,2
141314961832,4,2
142210577213,8,2
149079020938,10,2
160875786493,8,2
162338013503,12,2
94034183143,8,2
94402293583,4,2
96168532400,4,2
96187830118,6,2
96272938597,10,2
96284347748,8,2
96349305022,8,2
96699925075,4,2
96715317725,6,2
96794499275,6,2
96919496053,10,2
96920376598,10,2
96935346475,8,2
97156506842,8,2
97270268975,10,2
97320557168,6,2
97334675488,10,2
97394248423,0,2
97407047950,6,2
97539947878,8,2
97590305725,4,2
98053410577,4,2
98087512183,8,2
98143327600,4,2
98170798157,8,2
98243037475,4,2
98316633658,8,2
98335702223,12,2
98498969287,10,2
98501632372,8,2
98520718868,6,2
98543802682,10,2
98554457662,4,2
98717017477,8,2
98725460032,10,2
98779234247,4,2
98820574793,4,2
99041648842,4,2
99309313808,8,2
99339621442,10,2
99381079075,4,2
99400250582,4,2
99441720863,4,2
99526025825,10,2
99695189443,4,2
99764413838,4,2
99765307213,8,2
99846621082,10,2
99872988182,4,2
99964182608,0,2
100121188067,10,2
100132823002,10,2
100411367975,8,2
100411816108,6,2
100476357700,4,2
100583524583,10,2
100628381233,12,2
100812847075,10,2
100824522128,8,2
100840239613,8,2
100858653082,10,2
100879314097,8,2
100979954497,8,2
101964279517,4,2
102790993363,10,2
103184022700,12,2
103335352552,4,2
103451765608,8,2
103609209275,8,2
103809143923,10,2
104982096068,0,2
105125108912,4,2
105357712400,4,2
105704110933,8,2
105974641207,4,2
106081015552,10,2
106823894507,6,2
106910347225,10,2
107573076238,8,2
107725733225,10,2
107905440932,8,2
108283919593,0,2
108536296202,4,2
108746523538,8,2
108774507028,8,2
108776839148,4,2
108842148658,6,2
108976094428,10,2
109069952182,6,2
109077892253,4,2
109125538748,10,2
109221797707,10,2
109487898523,8,2
109573081712,6,2
109622709163,8,2
109725745393,12,2
110700886508,10,2
110947112293,4,2
110978204200,10,2
111224738032,8,2
111326164927,6,2
111430470518,6,2
111464462978,10,2
111548049812,8,2
111592925722,6,2
111651514172,4,2
111817913548,10,2
111835884527,10,2
111838722182,4,2
111866154703,10,2
111924814825,8,2
111935223872,4,2
112002421183,10,2
112022773642,10,2
112258618225,10,2
112305058612,4,2
112361463422,8,2
112364781793,4,2
112393701100,12,2
112454870578,10,2
112457716075,8,2
112610002648,4,2
112829362327,8,2
112860241747,8,2
112861191950,4,2
112876870877,8,2
113038950223,8,2
113077942658,8,2
113097916997,4,2
113110758575,6,2
113115514900,8,2
113168316823,4,2
113289189200,4,2
113430606047,6,2
113436321713,4,2
113487292768,8,2
113498727100,8,2
113852045533,4,2
113873519803,4,2
114096972253,4,2
114422515450,10,2
114496675975,8,2
114522996775,10,2
114614904007,4,2
114625916200,4,2
114648899872,6,2
114672843647,4,2
114764810975,6,2
114770560157,8,2
114794995787,6,2
114921048268,6,2
114994411003,4,2
115055804347,10,2
115133048927,8,2
115151284348,4,2
115213199575,4,2
115470637963,12,2
115534561753,4,2
115593214168,8,2
115997454508,4,2
116146334725,8,2
116516780677,4,2
116785336183,4,2
116897970247,4,2
116918762725,6,2
117262831978,4,2
117371335450,8,2
117512368018,4,2
117528366748,8,2
117588977873,8,2
117710732200,8,2
117711702607,6,2
117739360888,6,2
118038471700,10,2
118164833650,8,2
118174070443,8,2
118397808233,8,2
118466917858,10,2
118500993403,10,2
118745019982,8,2
119191345087,10,2
119442923617,8,2
119762296775,6,2
120102679975,8,2
120290464492,12,2
122752444067,4,2
127508711725,6,2
127622865568,4,2
129112021600,4,2
133176765662,10,2
133641138718,8,2
141160831327,4,2
141279344900,8,2
162558602342,4,2
166452670907,6,2
93783689792,0,2
93941400982,4,2
93978681767,4,2
94437492700,6,2
94556175082,4,2
94616631742,0,2
94728897475,4,2
94901341813,6,2
95035137632,4,2
95183425402,6,2
95183861713,4,2
95375935573,4,2
95995816393,12,2
96423945137,10,2
96454248488,10,2
96861829067,4,2
96884277533,6,2
96988631003,4,2
97317468922,6,2
97421172542,8,2
97503733603,4,2
97805577257,10,2
97874585027,4,2
98152631713,4,2
99015391718,10,2
99128455627,4,2
100063470887,4,2
100164151187,0,2
100803417718,4,2
100874822392,4,2
102592495048,0,2
102798701503,8,2
102901655537,4,2
102994675927,8,2
103116346453,10,2
103676136317,6,2
103688431388,8,2
103769961592,10,2
103771328293,4,2
103824636652,8,2
103997413277,6,2
104137015832,4,2
104231505950,0,2
104353447787,8,2
104476375138,4,2
104498317738,8,2
104516604998,4,2
104551355200,4,2
104945441788,10,2
105111811948,0,2
105303552937,8,2
105338892703,8,2
105633314900,0,2
105878903903,4,2
106017460825,8,2
106065355373,6,2
106462743838,4,2
107286615007,0,2
107295416377,10,2
107320896062,10,2
107545711507,8,2
107663079725,4,2
108124357022,0,2
108319755932,12,2
108410071177,6,2
108849147268,6,2
108960688807,8,2
109093306157,6,2
109631605837,0,2
109748232457,10,2
110138843650,4,2
110262313997,0,2
110645840933,4,2
110664658393,6,2
110804898832,10,2
111047470012,10,2
111439440247,10,2
111516405913,8,2
111780084628,4,2
112081001350,4,2
112294158475,0,2
112405080208,0,2
112414089077,12,2
112503248923,4,2
112763816950,12,2
112859291548,10,2
113136919600,6,2
113321083612,10,2
113527315450,0,2
113674125652,6,2
113696059993,4,2
113707504837,10,2
113827710475,8,2
113933658532,4,2
115347166168,4,2
115381750828,8,2
115661500477,4,2
116107298638,8,2
116197910972,6,2
116307849950,4,2
116358014818,10,2
116666959778,0,2
116750058568,8,2
116813852122,6,2
116886365947,12,2
117016947532,8,2
117078394450,4,2
117158735213,0,2
117228934933,4,2
117466317148,4,2
117847599067,0,2
117855852448,6,2
117912177350,8,2
117922375538,4,2
118628089702,6,2
118871759452,6,2
118891751462,4,2
119165957725,8,2
119490826850,10,2
119737338038,4,2
119892515878,6,2
120384657100,12,2
120578063623,6,2
120681703025,8,2
120722974703,4,2
120730345388,8,2
120775557178,6,2
126789609158,8,2
126979524793,10,2
127048574437,8,2
127088904077,4,2
127404199702,4,2
127452158837,8,2
129969176758,10,2
130055864263,0,2
132825021775,6,2
133804041283,4,2
136798757842,12,2
136803988547,0,2
141376105837,4,2
142399965808,8,2
143320422163,8,2
149188248638,4,2
161350341475,0,2
166373634100,0,2
166707793528,10,2
167182771843,12,2
167419935728,10,2
93806644993,4,2
94029846508,4,2
94178216197,4,2
94692773717,0,2
94734120757,0,2
94750662100,8,2
95395153607,8,2
95551153325,8,2
95646476332,8,2
95671845503,10,2
95864848712,4,2
95869227457,4,2
95985300637,8,2
96179058188,8,2
96219851057,6,2
96308045837,8,2
96533762512,6,2
96728512400,4,2
97016379983,6,2
97019463448,8,2
97095243982,8,2
97279090525,10,2
97581470075,8,2
97811769268,6,2
98352998567,4,2
98654376112,6,2
98672144692,8,2
98901502822,8,2
98935751575,4,2
98950431427,6,2
98984243713,0,2
99062122913,0,2
99086605558,0,2
99087050725,6,2
99140032738,0,2
99284358052,4,2
99292824832,6,2
99676882492,10,2
99699654808,8,2
99733148233,4,2
99745653887,12,2
99797918138,4,2
99800598725,10,2
99876116713,4,2
100121635552,4,2
100249209532,4,2
100314146767,6,2
100474564598,6,2
100528813012,4,2
100568724083,8,2
100689851078,8,2
100784560327,10,2
100866288428,6,2
101001976273,10,2
101930413492,6,2
101969698603,8,2
101991828032,6,2
102065007725,8,2
102824095067,8,2
102903923827,8,2
103055956207,4,2
103184476978,4,2
103294441657,4,2
103855169825,8,2
104326952488,8,2
104468147257,4,2
104592971593,8,2
105024256402,8,2
105060924442,4,2
105304929700,4,2
105361384732,4,2
105469747318,6,2
105535894222,0,2
105676065512,10,2
105785969662,10,2
105806669302,10,2
105975561968,8,2
106323896150,10,2
106495508492,12,2
106676958950,4,2
107023204423,8,2
107070862832,8,2
107472446828,4,2
107638023428,4,2
107755906225,2,2
107864564008,4,2
108019286797,4,2
108021146003,4,2
108092737600,4,2
108100642022,8,2
108252742148,4,2
108255533975,4,2
108433820092,6,2
108680776507,4,2
109153570958,6,2
109460291302,4,2
109593680422,10,2
109634415388,4,2
110691946552,8,2
110820905063,10,2
111089416958,8,2
111223323100,8,2
111230869508,8,2
111338905525,4,2
111357781825,4,2
111365804737,4,2
111428110123,4,2
111526795952,4,2
111699719423,8,2
111878453132,4,2
111890752237,2,2
111899740472,4,2
111954150652,10,2
112001947892,8,2
112105148983,12,2
112132140592,4,2
112241087107,4,2
112406028493,6,2
112408399223,4,2
112444437397,6,2
112625664118,4,2
112639428127,4,2
112650345008,8,2
112674553892,10,2
112826512132,8,2
112930092325,6,2
112947201883,8,2
112968115325,10,2
113297281387,10,2
113309658232,12,2
113320131475,6,2
113412507388,8,2
113424890525,4,2
113562579373,0,2
113565438850,4,2
113566868602,6,2
113625972892,10,2
113648856100,4,2
113651239900,8,2
113733257842,4,2
113757105817,6,2
113799561398,6,2
113879246617,8,2
113898337037,8,2
114094583783,10,2
114148091503,8,2
114225986758,4,2
114245106218,4,2
114441651350,12,2
114582828025,8,2
114630225463,4,2
114759541018,8,2
115004482225,4,2
115228080908,4,2
115363016827,4,2
115512931423,10,2
115532158283,6,2
115556674850,6,2
115647553043,6,2
115668714997,6,2
115701423643,8,2
115785621568,4,2
115837598998,12,2
115981560322,6,2
116078869075,6,2
116472855887,10,2
116566507738,10,2
116569404787,4,2
116710921150,6,2
116972928557,4,2
117021301507,8,2
117502672348,10,2
117634567732,4,2
117749551600,10,2
117826238717,0,2
117839831443,6,2
117869932412,10,2
117908292442,10,2
118111850603,6,2
118392455512,4,2
118941007243,6,2
119185486225,10,2
119841594722,4,2
123113421775,10,2
